      pressure observation  flag
3803           1016.200012  b'Z'
3804           1016.179993  b'Z'
3805           1016.210022  b'Z'
3806           1016.190002  b'Z'
3807           1016.219971  b'Z'
3808           1016.169983  b'Z'
3809           1016.229980  b'Z'
3810           1016.270020  b'Z'
3811           1016.239990  b'Z'
3812           1016.289978  b'Z'
3813           1016.250000  b'Z'
3814           1016.280029  b'Z'
3815           1016.280029  b'Z'
3816           1016.280029  b'Z'
3817           1016.320007  b'Z'
3818           1016.299988  b'K'
3819           1016.250000  b'K'
3820           1016.609985  b'K'
3821           1016.890015  b'K'
3822           1016.880005  b'K'
3823           1016.950012  b'K'
3824           1016.960022  b'K'
3825           1016.950012  b'K'
3826           1016.890015  b'K'
3827           1016.929993  b'K'
3828           1016.640015  b'K'
3829           1016.489990  b'K'
3830           1016.489990  b'K'
3831           1016.479980  b'K'
3832           1016.489990  b'K'
3833           1016.489990  b'K'
3834           1016.510010  b'K'
3835           1016.630005  b'K'
3836           1017.049988  b'K'
3837           1016.989990  b'K'
3838           1016.969971  b'K'
3839           1016.929993  b'K'
3840           1017.159973  b'K'
3841           1016.890015  b'K'
3842           1016.619995  b'K'
3843           1016.650024  b'K'
3844           1016.690002  b'K'
3845           1016.630005  b'K'
3846           1016.679993  b'K'
3847           1016.760010  b'K'
3848           1016.789978  b'K'
3849           1016.770020  b'K'
3850           1016.880005  b'K'
3851           1017.210022  b'K'
3852           1017.210022  b'K'
3853           1017.219971  b'K'
3854           1016.909973  b'K'
3855           1016.830017  b'K'
3856           1016.840027  b'K'
3857           1016.880005  b'K'
3858           1016.869995  b'K'
3859           1016.900024  b'K'
3860           1016.890015  b'K'
3861           1016.859985  b'K'
3862           1016.849976  b'K'
3863           1016.840027  b'K'
3864           1016.750000  b'K'
3865           1016.820007  b'K'
3866           1016.880005  b'K'
3867           1016.919983  b'K'
3868           1016.929993  b'K'
3869           1017.140015  b'K'
3870           1017.289978  b'K'
3871           1017.270020  b'K'
3872           1017.359985  b'K'
3873           1017.390015  b'K'
3874           1017.280029  b'K'
3875           1016.989990  b'K'
3876           1016.950012  b'K'
3877           1017.099976  b'K'
3878           1017.179993  b'K'
3879           1017.229980  b'K'
3880           1017.520020  b'K'
3881           1017.179993  b'K'
3882           1017.130005  b'K'
3883           1017.190002  b'K'
3884           1017.239990  b'K'
3885           1017.239990  b'K'
3886           1017.380005  b'K'
3887           1017.229980  b'K'
3888           1017.109985  b'K'
3889           1017.270020  b'K'
3890           1017.349976  b'K'
3891           1017.200012  b'K'
3892           1017.190002  b'K'
3893           1017.280029  b'K'
3894           1017.020020  b'K'
3895           1016.900024  b'K'
3896           1016.929993  b'K'
3897           1016.830017  b'K'
3898           1016.969971  b'K'
3899           1016.979980  b'K'
3900           1016.940002  b'K'
3901           1016.989990  b'K'
3902           1017.010010  b'K'
3903           1017.000000  b'K'
3904           1017.000000  b'K'
3905           1016.969971  b'K'
3906           1016.979980  b'K'
3907           1017.000000  b'K'
3908           1017.010010  b'K'
3909           1017.020020  b'K'
3910           1017.039978  b'K'
3911           1017.049988  b'K'
3912           1017.299988  b'K'
3913           1017.590027  b'K'
3914           1017.549988  b'K'
3915           1017.510010  b'K'
3916           1017.469971  b'K'
3917           1017.510010  b'K'
3918           1017.500000  b'K'
3919           1017.570007  b'K'
3920           1017.400024  b'K'
3921           1016.909973  b'K'
3922           1016.880005  b'K'
3923           1016.950012  b'K'
3924           1017.030029  b'K'
3925           1017.039978  b'Z'
3926           1017.039978  b'Z'
3927           1017.039978  b'Z'
3928           1017.059998  b'Z'
3929           1017.070007  b'Z'
3930           1017.070007  b'Z'
3931           1017.030029  b'Z'
3932           1017.000000  b'Z'
3933           1017.010010  b'Z'
3934           1017.010010  b'Z'
3935           1017.020020  b'Z'
3936           1017.039978  b'Z'
3937           1017.049988  b'Z'
3938           1017.049988  b'Z'
3939           1017.020020  b'Z'
3940           1017.000000  b'Z'
3941           1016.989990  b'Z'
3942           1016.969971  b'Z'
3943           1016.979980  b'Z'
3944           1017.010010  b'K'
3945           1017.030029  b'K'
3946           1017.059998  b'K'
3947           1017.090027  b'K'
3948           1017.200012  b'K'
3949           1017.590027  b'K'
3950           1017.630005  b'K'
3951           1017.630005  b'K'
3952           1017.570007  b'K'
3953           1017.619995  b'K'
3954           1017.609985  b'K'
3955           1017.630005  b'K'
3956           1017.580017  b'K'
3957           1017.580017  b'K'
3958           1017.510010  b'K'
3959           1017.380005  b'K'
3960           1017.179993  b'K'
3961           1017.169983  b'Z'
3962           1017.159973  b'Z'
3963           1017.109985  b'Z'
3964           1017.130005  b'Z'
3965           1017.090027  b'Z'
3966           1017.070007  b'Z'
3967           1017.070007  b'Z'
3968           1017.039978  b'Z'
3969           1017.070007  b'Z'
3970           1017.099976  b'K'
3971           1017.179993  b'K'
3972           1017.479980  b'K'
3973           1017.500000  b'K'
3974           1017.479980  b'K'
3975           1017.539978  b'K'
3976           1017.400024  b'K'
3977           1017.280029  b'K'
3978           1017.330017  b'K'
3979           1017.340027  b'K'
3980           1017.330017  b'K'
3981           1017.190002  b'K'
3982           1017.349976  b'K'
3983           1017.460022  b'K'
3984           1017.530029  b'K'
3985           1017.400024  b'K'
3986           1017.299988  b'K'
3987           1017.409973  b'K'
3988           1017.429993  b'K'
3989           1017.409973  b'K'
3990           1017.349976  b'K'
3991           1017.119995  b'K'
3992           1017.070007  b'K'
3993           1017.119995  b'Z'
3994           1017.099976  b'Z'
3995           1017.059998  b'Z'
3996           1017.000000  b'Z'
3997           1016.979980  b'Z'
3998           1017.000000  b'Z'
3999           1017.000000  b'Z'
4000           1016.989990  b'Z'
4001           1016.989990  b'Z'
4002           1017.020020  b'Z'
4003           1016.960022  b'Z'
4004           1017.000000  b'Z'
4005           1017.010010  b'Z'
4006           1016.989990  b'Z'
4007           1016.969971  b'Z'
4008           1017.030029  b'K'
4009           1017.090027  b'K'
4010           1017.140015  b'K'
4011           1017.159973  b'K'
4012           1017.150024  b'K'
4013           1017.140015  b'K'
4014           1017.169983  b'K'
4015           1017.260010  b'K'
4016           1017.280029  b'K'
4017           1017.349976  b'K'
4018           1017.169983  b'K'
4019           1017.070007  b'K'
4020           1017.059998  b'K'
4021           1017.030029  b'Z'
4022           1017.039978  b'Z'
4023           1017.010010  b'Z'
4024           1017.000000  b'Z'
4025           1016.989990  b'Z'
4026           1016.979980  b'Z'
4027           1016.989990  b'Z'
4028           1016.979980  b'Z'
4029           1016.950012  b'Z'
4030           1016.940002  b'Z'
4031           1016.940002  b'Z'
4032           1016.880005  b'Z'
4033           1016.890015  b'Z'
4034           1016.880005  b'Z'
4035           1016.869995  b'Z'
4036           1016.890015  b'Z'
4037           1016.859985  b'Z'
4038           1016.859985  b'Z'
4039           1016.840027  b'Z'
4040           1016.840027  b'Z'
4041           1016.820007  b'Z'
4042           1016.770020  b'K'
4043           1016.729980  b'K'
4044           1016.770020  b'K'
4045           1016.890015  b'K'
4046           1017.010010  b'K'
4047           1017.159973  b'K'
4048           1017.130005  b'K'
4049           1017.099976  b'K'
4050           1017.059998  b'K'
4051           1016.969971  b'K'
4052           1017.000000  b'K'
4053           1016.929993  b'K'
4054           1016.969971  b'K'
4055           1017.080017  b'K'
4056           1017.059998  b'K'
4057           1016.929993  b'K'
4058           1016.700012  b'K'
4059           1016.609985  b'K'
4060           1016.640015  b'K'
4061           1016.640015  b'Z'
4062           1016.640015  b'Z'
4063           1016.640015  b'Z'
4064           1016.619995  b'Z'
4065           1016.650024  b'Z'
4066           1016.659973  b'Z'
4067           1016.640015  b'Z'
4068           1016.659973  b'Z'
4069           1016.669983  b'Z'
4070           1016.650024  b'Z'
4071           1016.640015  b'Z'
4072           1016.609985  b'Z'
4073           1016.590027  b'Z'
4074           1016.590027  b'Z'
4075           1016.539978  b'Z'
4076           1016.590027  b'Z'
4077           1016.630005  b'Z'
4078           1016.599976  b'Z'
4079           1016.549988  b'Z'
4080           1016.570007  b'Z'
4081           1016.580017  b'Z'
4082           1016.559998  b'Z'
4083           1016.549988  b'Z'
4084           1016.559998  b'Z'
4085           1016.510010  b'Z'
4086           1016.469971  b'Z'
4087           1016.450012  b'Z'
4088           1016.450012  b'Z'
4089           1016.429993  b'Z'
4090           1016.429993  b'Z'
4091           1016.390015  b'Z'
4092           1016.400024  b'Z'
4093           1016.609985  b'S'
4094           1016.530029  b'S'
4095           1016.369995  b'Z'
4096           1016.280029  b'Z'
4097           1016.260010  b'Z'
4098           1016.210022  b'Z'
4099           1016.210022  b'Z'
4100           1016.169983  b'Z'
4101           1016.219971  b'Z'
4102           1016.200012  b'Z'
4103           1016.030029  b'Z'
4104           1016.030029  b'Z'
4105           1016.000000  b'Z'
4106           1015.989990  b'Z'
4107           1016.090027  b'Z'
4108           1016.080017  b'Z'
4109           1016.109985  b'Z'
4110           1016.090027  b'Z'
4111           1016.090027  b'Z'
4112           1016.119995  b'Z'
4113           1016.130005  b'Z'
4114           1016.140015  b'Z'
4115           1016.039978  b'Z'
4116           1016.080017  b'Z'
4117           1016.099976  b'Z'
4118           1015.950012  b'S'
4119           1016.359985  b'S'
4120           1016.229980  b'Z'
4121           1016.219971  b'Z'
4122           1016.250000  b'Z'
4123           1016.219971  b'Z'
4124           1016.210022  b'Z'
4125           1016.229980  b'Z'
4126           1016.250000  b'Z'
4127           1016.280029  b'Z'
4128           1016.270020  b'Z'
4129           1016.299988  b'Z'
4130           1016.280029  b'Z'
4131           1016.289978  b'Z'
4132           1016.280029  b'Z'
4133           1016.280029  b'Z'
4134           1016.289978  b'K'
4135           1016.530029  b'K'
4136           1016.539978  b'K'
4137           1016.530029  b'K'
4138           1016.510010  b'K'
4139           1016.500000  b'K'
4140           1016.280029  b'K'
4141           1015.609985  b'K'
4142           1014.609985  b'K'
4143           1014.650024  b'K'
4144           1014.659973  b'K'
4145           1014.760010  b'K'
4146           1014.770020  b'K'
4147           1015.159973  b'K'
4148           1014.869995  b'K'
4149           1014.710022  b'K'
4150           1014.789978  b'K'
4151           1014.609985  b'K'
4152           1014.590027  b'K'
4153           1014.650024  b'K'
4154           1014.929993  b'K'
4155           1015.219971  b'K'
4156           1015.049988  b'K'
4157           1015.369995  b'K'
4158           1014.780029  b'K'
4159           1014.929993  b'K'
4160           1014.580017  b'K'
4161           1014.520020  b'K'
4162           1014.500000  b'K'
4163           1014.489990  b'K'
4164           1014.570007  b'K'
4165           1014.869995  b'K'
4166           1014.450012  b'K'
4167           1014.429993  b'K'
4168           1014.409973  b'K'
4169           1014.450012  b'K'
4170           1014.419983  b'K'
4171           1014.309998  b'K'
4172           1014.489990  b'K'
4173           1014.359985  b'K'
4174           1014.440002  b'K'
4175           1014.299988  b'K'
4176           1014.280029  b'K'
4177           1014.280029  b'K'
4178           1014.229980  b'K'
4179           1014.210022  b'K'
4180           1014.190002  b'K'
4181           1014.200012  b'K'
4182           1014.119995  b'K'
4183           1014.349976  b'K'
4184           1014.099976  b'K'
4185           1014.090027  b'K'
4186           1014.080017  b'K'
4187           1014.030029  b'K'
4188           1014.049988  b'K'
4189           1014.000000  b'K'
4190           1013.989990  b'K'
4191           1013.989990  b'K'
4192           1013.979980  b'K'
4193           1014.320007  b'K'
4194           1014.109985  b'K'
4195           1014.159973  b'K'
4196           1014.140015  b'K'
4197           1014.109985  b'K'
4198           1014.099976  b'K'
4199           1014.099976  b'K'
4200           1014.309998  b'K'
4201           1014.570007  b'K'
4202           1013.989990  b'K'
4203           1013.969971  b'K'
4204           1014.510010  b'K'
4205           1013.950012  b'K'
4206           1013.929993  b'K'
4207           1014.320007  b'K'
4208           1014.010010  b'K'
4209           1014.020020  b'K'
4210           1014.049988  b'K'
4211           1014.049988  b'K'
4212           1014.070007  b'K'
4213           1014.070007  b'K'
4214           1014.049988  b'K'
4215           1014.039978  b'K'
4216           1014.030029  b'K'
4217           1014.049988  b'K'
4218           1014.159973  b'K'
4219           1014.169983  b'K'
4220           1014.219971  b'K'
4221           1014.099976  b'K'
4222           1014.119995  b'K'
4223           1014.229980  b'K'
